nPar,nB,nT,curTask,curDur,rpr,flw,curPreCueDur,curRpt,preTask,preDur,preRpt,prePreCueDur,flwOnLtc,flwOffLtc,flwAfterOff,valid
9,5,7,following,1.0,0.0,1.1290383999985352,1.0,1.1290383999985352,reproduction,0.9,0.9409338000004936,,0.1060032999994291,0.2353569000006246,False,1
9,5,8,following,1.4,0.0,1.3759819000006246,1.3,1.3759819000006246,following,1.0,1.1290383999985352,1.0,0.0118991999988793,-0.0116957999998703,False,1
9,5,9,reproduction,1.4,1.0820542000001296,0.0,,1.0820542000001296,following,1.4,1.3759819000006246,1.3,,,False,1
9,5,10,following,0.8,0.0,0.8938291999984358,0.8,0.8938291999984358,reproduction,1.4,1.0820542000001296,,0.2000917000004847,0.2941576999983226,False,1
9,5,11,reproduction,1.4,1.0938281999988249,0.0,,1.0938281999988249,following,0.8,0.8938291999984358,0.8,,,False,1
9,5,12,following,1.4,0.0,1.328938400001789,1.2,1.328938400001789,reproduction,1.4,1.0938281999988249,,0.0589519999994081,-0.0116859999980079,False,1
9,5,13,following,1.1,0.0,1.364262099999905,1.2,1.364262099999905,following,1.4,1.328938400001789,1.2,-0.0468938000012713,0.2118389999995997,False,1
9,5,14,following,1.4,0.0,1.4347976000026392,1.4,1.4347976000026392,following,1.1,1.364262099999905,1.2,-0.0469180000000051,-0.0116836999986844,False,1
9,5,15,reproduction,1.2,1.6465938999972425,0.0,,1.6465938999972425,following,1.4,1.4347976000026392,1.4,,,False,1
9,5,16,following,1.3,0.0,1.4701174000001629,1.3,1.4701174000001629,reproduction,1.2,1.6465938999972425,,0.0471969000027456,0.2118208000028971,False,1
9,5,17,following,1.2,0.0,1.1878071000028283,1.0,1.1878071000028283,following,1.3,1.4701174000001629,1.3,0.000137299997732,-0.0117057999996177,False,1
9,5,18,reproduction,1.2,1.0585299999984272,0.0,,1.0585299999984272,following,1.2,1.1878071000028283,1.0,,,False,1
9,5,19,reproduction,1.2,0.9761987000019872,0.0,,0.9761987000019872,reproduction,1.2,1.0585299999984272,,,,False,1
9,5,20,reproduction,1.1,0.9762188999993668,0.0,,0.9762188999993668,reproduction,1.2,0.9761987000019872,,,,False,1
9,5,21,reproduction,1.4,0.9526418999994348,0.0,,0.9526418999994348,reproduction,1.1,0.9762188999993668,,,,False,1
9,5,22,reproduction,0.8,0.9056489999966288,0.0,,0.9056489999966288,reproduction,1.4,0.9526418999994348,,,,False,1
9,5,23,following,1.1,0.0,1.3172460999994655,1.2,1.3172460999994655,reproduction,0.8,0.9056489999966288,,0.1060089000020525,0.3176903999992646,False,1
9,5,24,reproduction,1.0,1.3055410999986634,0.0,,1.3055410999986634,following,1.1,1.3172460999994655,1.2,,,False,1
9,5,25,following,1.1,0.0,1.5054252000009,1.1,1.5054252000009,reproduction,1.0,1.3055410999986634,,0.0119135000027199,0.4117906000033144,False,1
9,5,26,reproduction,1.2,0.9762198999997054,0.0,,0.9762198999997054,following,1.1,1.5054252000009,1.1,,,False,1
9,5,27,reproduction,0.8,1.423150300000998,0.0,,1.423150300000998,reproduction,1.2,0.9762198999997054,,,,False,1
9,5,28,reproduction,0.9,1.4466436999973666,0.0,,1.4466436999973666,reproduction,0.8,1.423150300000998,,,,False,1
9,5,29,following,1.3,0.0,1.2584533999979612,1.4,1.2584533999979612,reproduction,0.9,1.4466436999973666,,0.0707037000029231,0.0236660000009578,False,1
9,5,30,following,1.0,0.0,1.1055395000003043,0.9,1.1055395000003043,following,1.3,1.2584533999979612,1.4,0.0589302999974279,0.1647856999984469,False,1
9,5,31,following,0.9,0.0,1.0114460000004328,0.8,1.0114460000004328,following,1.0,1.1055395000003043,0.9,0.0001402999992023,0.1059824000003573,False,1
9,5,32,reproduction,1.3,1.1643958000022394,0.0,,1.1643958000022394,following,0.9,1.0114460000004328,0.8,,,False,1
9,5,33,reproduction,0.9,1.0114878000022145,0.0,,1.0114878000022145,reproduction,1.3,1.1643958000022394,,,,False,1
9,5,34,following,0.9,0.0,0.9644350000016856,1.0,0.9644350000016856,reproduction,0.9,1.0114878000022145,,-0.0116598000022349,0.0471668999998655,False,1
9,5,35,reproduction,1.3,0.9409377000010865,0.0,,0.9409377000010865,following,0.9,0.9644350000016856,1.0,,,False,1
9,5,36,following,0.8,0.0,1.0702503000029535,1.3,1.0702503000029535,reproduction,1.3,0.9409377000010865,,0.0354248999974515,0.3059261000016704,False,1
9,5,37,following,0.9,0.0,1.0349597000022186,1.1,1.0349597000022186,following,0.8,1.0702503000029535,1.3,0.0824745999998413,0.2118177000011201,False,1
9,5,38,following,1.2,0.0,1.258373099997698,1.3,1.258373099997698,following,0.9,1.0349597000022186,1.1,-0.0704454999977315,-0.0117075000016484,False,1
9,5,39,following,0.8,0.0,1.3293426999989606,0.9,1.3293426999989606,following,1.2,1.258373099997698,1.3,0.0471824999985983,0.5767788999987715,False,1
9,5,40,reproduction,1.3,1.1761685999990732,0.0,,1.1761685999990732,following,0.8,1.3293426999989606,0.9,,,False,1
9,5,41,following,1.4,0.0,1.399597799998446,1.1,1.399597799998446,reproduction,1.3,1.1761685999990732,,-0.011654299996735,-0.0116476000002876,False,1
9,5,42,following,1.3,0.0,1.4465624000004027,0.8,1.4465624000004027,following,1.4,1.399597799998446,1.1,0.0354525000002468,0.1765231999997922,False,1
9,5,43,reproduction,1.4,1.2231936999996833,0.0,,1.2231936999996833,following,1.3,1.4465624000004027,0.8,,,False,1
9,5,44,following,1.2,0.0,1.4113360000010289,1.0,1.4113360000010289,reproduction,1.4,1.2231936999996833,,0.0354106000013416,0.2471291000001656,False,1
